Transaction_ID,Date_Clean,Month,Week,Customer_ID,Product_Category,Product_Name,Price_Clean,Quantity,Revenue,Payment_Status,Date_OutOfRange,Return_ID,Tx_ID_Clean,Return_Date,Refund_Amount,Status,ID_Matched,Had_Return,Ticket_Count,Last_Ticket_Date,Ticket_Subjects,Had_Ticket,Category_Return_Rate,Return_Signal,Dominant_Category,Avg_Sentiment_Score,High_Urgency_Count,Sentiment,Sentiment_Score,Problem_Category,Top_Theme,Urgency
100338,2023-11-27,November,48,C0003,Electronics,NoiseCancel Headphones,321.06,1,321.06,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
101019,2023-12-12,December,50,C0002,Accessories,Accessory Bundle,75.0,2,150.0,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100298,2023-11-26,November,47,C0006,Electronics,NoiseCancel Headphones,236.41,1,236.41,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
101200,2023-12-11,December,50,C0024,Smart Home,NordLock Pro,206.0,1,206.0,Paid,False,,,,,,,False,2,2023-12-09,Very disappointed,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Product not working,High
101118,2023-12-14,December,50,C0001,Accessories,Accessory Bundle,78.76,2,157.52,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100110,2023-11-19,November,46,C0001,Electronics,Smartphone Z,1007.22,1,1007.22,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100414,2023-11-29,November,48,C0001,Accessories,Screen Protector,8.16,3,24.48,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101111,2023-12-14,December,50,C0002,Smart Home,NordLock Pro,227.0,1,227.0,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.08076923076923077,🟡 Amber,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100543,2023-12-02,December,48,C0270,Smart Home,NordLock Pro,190.15,1,190.15,Paid,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
100888,2023-12-09,December,49,C0001,Electronics,Smartphone Z,897.04,1,897.04,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100306,2023-11-26,November,47,C0012,Smart Home,NordCam Mini,75.0,2,150.0,Paid,False,,,,,,,False,1,2023-11-29,Not working as expected,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Product not working,High
100968,2023-12-11,December,50,C0106,Electronics,Laptop X,1406.83,1,1406.83,Paid,False,,,,,,,False,2,2023-12-08,Refund for my purchase | Can't connect the app,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,1.0,Negative,-0.8,Product_Defect,Defective product refund,Medium
100921,2023-12-10,December,49,C0002,Smart Home,NordPlug,16.05,1,16.05,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.08076923076923077,🟡 Amber,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100021,2023-11-15,November,46,C0006,Smart Home,NordTherm,138.07,1,138.07,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
100981,2023-12-11,December,50,C0014,Electronics,Tablet A,543.89,1,543.89,Paid,False,,,,,,,False,2,2023-12-15,Delivery delay | NordLock Pro battery drains fast,True,0.024291497975708502,🟢 Green,Delivery,-0.7,1.0,Negative,-0.6,Delivery,Delivery delay,Medium
100671,2023-12-05,December,49,C0010,Smart Home,NordLock Pro,228.29,1,228.29,Paid,False,,,,,,,False,7,2023-12-20,Battery dies in 2 days | Tracking shows no updates | Very disappointed | Return request | App cannot connect to WiFi | NordLock Pro won't unlock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.75,4.0,Negative,-0.8,Product_Defect,Smart lock battery issue,High
101130,2023-12-14,December,50,C0002,Accessories,Laptop Sleeve,19.0,1,19.0,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100102,2023-11-19,November,46,C0010,Accessories,Laptop Sleeve,24.31,1,24.31,Paid,False,,,,,,,False,7,2023-12-20,Battery dies in 2 days | Tracking shows no updates | Very disappointed | Return request | App cannot connect to WiFi | NordLock Pro won't unlock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.75,4.0,Negative,-0.8,Product_Defect,Smart lock battery issue,High
100140,2023-11-21,November,47,C0199,Smart Home,NordLock Pro,222.11,1,222.11,Paid,False,R000024,100140.0,2023-11-25,222.11,Processed,True,True,5,2023-12-17,Can't connect the app | Battery problem with my lock | NordLock Pro battery drains fast | Delivery delay | Battery dies in 2 days,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.74,3.0,Negative,-0.8,Product_Defect,App connection failure,High
100224,2023-11-24,November,47,C0001,Electronics,TV Pro,1442.67,1,1442.67,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100922,2023-12-10,December,49,C0053,Accessories,Charger,35.94,3,107.82,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100553,2023-12-02,December,48,C0019,Smart Home,NordLock Pro,188.09,1,188.09,Paid,False,,,,,,,False,3,2023-12-13,Very disappointed | App cannot connect to WiFi,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7333333333333334,1.0,Negative,-0.8,Product_Defect,Broken product,Medium
100394,2023-11-28,November,48,C0016,Electronics,TV Pro,1256.68,1,1256.68,Paid,False,,,,,,,False,2,2023-12-20,NordLock Pro pairing issue | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Other,-0.75,2.0,Negative,-0.7,Other,App connectivity issue,High
100461,2023-11-30,November,48,C0076,Electronics,Smartphone Z,989.24,2,1978.48,Paid,False,,,,,,,False,2,2023-12-18,NordLock Pro pairing issue | Return request,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7,1.0,Negative,-0.6,Product_Defect,App connectivity issue,High
100856,2023-12-09,December,49,C0001,Accessories,Accessory Bundle,40.96,1,40.96,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100720,2023-12-06,December,49,C0002,Smart Home,NordLock Pro,208.0,1,208.0,Failed,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.08076923076923077,🟡 Amber,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100206,2023-11-23,November,47,C0002,Electronics,Laptop X,1577.0,1,1577.0,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.024291497975708502,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100912,2023-12-10,December,49,C0001,Electronics,Tablet A,342.14,1,342.14,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100589,2023-12-03,December,48,C0320,Accessories,USB-C Cable,12.34,1,12.34,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100038,2023-11-16,November,46,C0002,Accessories,Phone Case,12.88,2,25.76,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
101017,2023-12-12,December,50,C0002,Accessories,Laptop Sleeve,21.14,1,21.14,Failed,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100361,2023-11-28,November,48,C0004,Smart Home,NordLock Pro,246.71,1,246.71,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
101069,2023-12-13,December,50,C0004,Accessories,Accessory Bundle,82.41,1,82.41,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100574,2023-12-03,December,48,C0071,Electronics,Smartphone Z,819.94,1,819.94,Paid,False,,,,,,,False,1,2023-11-25,App cannot connect to WiFi,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,App connectivity issue,High
101089,2023-12-14,December,50,C0107,Electronics,TV Pro,1209.6,1,1209.6,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100596,2023-12-04,December,49,C0158,Accessories,Charger,19.56,1,19.56,Paid,False,,,,,,,False,2,2023-12-09,Can't connect the app | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8,2.0,Negative,-0.7,Product_Defect,App connection failure,High
100125,2023-11-20,November,47,C0001,Accessories,Accessory Bundle,52.5,2,105.0,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100624,2023-12-04,December,49,C0001,Smart Home,NordCam Mini,91.0,1,91.0,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100396,2023-11-29,November,48,C0296,Accessories,Accessory Bundle,52.01,2,104.02,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100897,2023-12-10,December,49,C0110,Smart Home,NordLock Pro,245.24,1,245.24,Paid,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
100185,2023-11-22,November,47,C0001,Smart Home,NordTherm,127.55,1,127.55,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100056,2023-11-17,November,46,C0014,Accessories,Charger,15.88,3,47.64,Paid,False,,,,,,,False,2,2023-12-15,Delivery delay | NordLock Pro battery drains fast,True,0.017937219730941704,🟢 Green,Delivery,-0.7,1.0,Negative,-0.6,Delivery,Delivery delay,Medium
100882,2023-12-09,December,49,C0003,Electronics,TV Pro,1195.36,1,1195.36,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
101027,2023-12-12,December,50,C0001,Smart Home,NordLock Pro,244.0,1,244.0,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101112,2023-12-14,December,50,C0001,Accessories,Laptop Sleeve,23.93,1,23.93,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100166,2023-11-22,November,47,C0203,Accessories,USB-C Cable,16.3,3,48.900000000000006,Paid,False,,,,,,,False,2,2023-12-01,Refund for my purchase | Where is my order?,True,0.017937219730941704,🟢 Green,Delivery,-0.6,0.0,Negative,-0.6,Returns,Product not as described,Medium
101014,2023-12-12,December,50,C0291,Smart Home,NordLock Pro,200.0,2,400.0,Paid,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
100116,2023-11-19,November,46,C0009,Electronics,Smartphone Z,1065.43,1,1065.43,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100311,2023-11-26,November,47,C0191,Electronics,NoiseCancel Headphones,318.0,1,318.0,Paid,False,,,,,,,False,3,2023-12-02,Tracking shows no updates | Battery problem with my lock | Product defective,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7999999999999999,2.0,Negative,-0.7,Delivery,Stuck delivery,Medium
100909,2023-12-10,December,49,C0080,Electronics,TV Pro,1355.85,1,1355.85,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100476,2023-11-30,November,48,C0016,Smart Home,NordLock Pro,223.28,1,223.28,Paid,False,,,,,,,False,2,2023-12-20,NordLock Pro pairing issue | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Other,-0.75,2.0,Negative,-0.7,Other,App connectivity issue,High
100421,2023-11-29,November,48,C0003,Accessories,Screen Protector,14.39,1,14.39,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100199,2023-11-23,November,47,C0003,Electronics,NoiseCancel Headphones,234.0,1,234.0,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100555,2023-12-02,December,48,C0038,Electronics,NoiseCancel Headphones,246.91,1,246.91,Paid,False,,,,,,,False,1,2023-11-29,App cannot connect to WiFi,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7,1.0,Negative,-0.7,Product_Defect,App connection failure,High
101174,2023-11-29,November,48,C0008,Accessories,Screen Protector,8.41,3,25.23,Paid,False,R000025,101174.0,2023-12-07,25.23,Processed,True,True,5,2023-12-21,Refund for my purchase | Battery dies in 2 days | Can't connect the app | Battery problem with my lock | NordLock Pro battery drains fast,True,0.017937219730941704,🟢 Green,Product_Defect,-0.78,4.0,Negative,-0.8,Returns,Product not working,Medium
100219,2023-11-23,November,47,C0249,Electronics,Smartphone Z,903.0,1,903.0,Paid,False,,,,,,,False,2,2023-11-30,Return request | Delivery delay,True,0.024291497975708502,🟢 Green,Delivery,-0.55,0.0,Negative,-0.6,Returns,Product not as described,Medium
100212,2023-11-23,November,47,C0014,Accessories,Screen Protector,6.11,2,12.22,Paid,False,,,,,,,False,2,2023-12-15,Delivery delay | NordLock Pro battery drains fast,True,0.017937219730941704,🟢 Green,Delivery,-0.7,1.0,Negative,-0.6,Delivery,Delivery delay,Medium
100635,2023-12-04,December,49,C0003,Electronics,Laptop X,1648.66,1,1648.66,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100840,2023-12-08,December,49,C0004,Accessories,Wireless Mouse,18.18,1,18.18,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100727,2023-12-06,December,49,C0050,Electronics,Laptop X,1588.34,1,1588.34,Paid,False,R000026,100727.0,2023-12-12,1588.34,Processed,True,True,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100055,2023-11-17,November,46,C0002,Accessories,Accessory Bundle,94.78,1,94.78,Pending,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100532,2023-12-02,December,48,C0078,Smart Home,NordLock Pro,185.66,2,371.32,Failed,False,,,,,,,False,1,2023-12-08,Can't open the door,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.9,1.0,Negative,-0.9,Product_Defect,Lock not unlocking,High
100815,2023-12-08,December,49,C0282,Smart Home,NordLock Pro,210.2,1,210.2,Paid,False,R000027,100815.0,2023-12-17,210.2,Processed,True,True,6,2023-12-18,Product defective | NordLock Pro pairing issue | Battery problem with my lock | Battery dies in 2 days | NordLock Pro won't unlock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7833333333333333,5.0,Negative,-0.8,Product_Defect,Defective product replacement,Medium
100649,2023-12-05,December,49,C0300,Accessories,Phone Case,16.63,1,16.63,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100908,2023-12-10,December,49,C0021,Accessories,Phone Case,17.63,1,17.63,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100571,2023-12-03,December,48,C0023,Electronics,Tablet A,370.25,2,740.5,Paid,False,,,,,,,False,3,2023-12-11,Product defective | Tracking shows no updates | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7333333333333334,2.0,Negative,-0.8,Product_Defect,Product not working,High
100927,2023-12-10,December,49,C0062,Accessories,Wireless Mouse,32.09,1,32.09,Paid,False,,,,,,,False,1,2023-12-08,NordLock Pro pairing issue,True,0.017937219730941704,🟢 Green,Product_Defect,-0.6,1.0,Negative,-0.6,Product_Defect,App connectivity issue,High
100330,2023-11-27,November,48,C0006,Smart Home,NordLock Pro,180.97,1,180.97,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
100493,2023-12-01,December,48,C0260,Accessories,Charger,36.46,2,72.92,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100691,2023-12-06,December,49,C0003,Electronics,Smartphone Z,901.62,1,901.62,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100751,2023-12-07,December,49,C0001,Accessories,Phone Case,13.03,1,13.03,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100832,2023-12-08,December,49,C0051,Accessories,Accessory Bundle,40.78,1,40.78,Paid,False,,,,,,,False,2,2023-12-13,Return request | Where is my order?,True,0.017937219730941704,🟢 Green,Delivery,-0.4,0.0,Negative,-0.8,Returns,Product not as described,Medium
100148,2023-11-21,November,47,C0001,Electronics,Smartphone Z,935.86,1,935.86,Pending,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100255,2023-11-24,November,47,C0034,Electronics,NoiseCancel Headphones,264.94,1,264.94,Paid,False,,,,,,,False,3,2023-12-20,NordLock Pro won't unlock,True,0.024291497975708502,🟢 Green,Account,-0.8,2.0,Negative,-0.8,Account,Locked out of account,High
100829,2023-12-08,December,49,C0013,Smart Home,NordLock Pro,209.14,1,209.14,Paid,False,,,,,,,False,7,2023-12-19,Where is my order? | Delivery delay | Tracking shows no updates | NordLock Pro battery drains fast | NordLock Pro won't unlock,True,0.08076923076923077,🟡 Amber,Delivery,-0.7833333333333333,3.0,Negative,-0.6,Delivery,Delayed delivery with no updates,Medium
100566,2023-12-03,December,48,C0064,Electronics,Laptop X,1695.77,1,1695.77,Paid,False,,,,,,,False,4,2023-12-20,Battery problem with my lock | Product defective | Return request | Battery dies in 2 days,True,0.024291497975708502,🟢 Green,Product_Defect,-0.775,1.0,Negative,-0.8,Product_Defect,Battery drains quickly,Medium
100393,2023-11-28,November,48,C0238,Electronics,TV Pro,1338.77,1,1338.77,Paid,False,,,,,,,False,2,2023-12-12,Tracking shows no updates | I want a refund,True,0.024291497975708502,🟢 Green,Delivery,-0.6,0.0,Negative,-0.5,Delivery,"Delayed delivery, no updates",Medium
100836,2023-12-08,December,49,C0181,Smart Home,NordCam Mini,53.95,1,53.95,Paid,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
101051,2023-12-13,December,50,C0002,Electronics,Laptop X,1696.76,1,1696.76,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.024291497975708502,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100231,2023-11-24,November,47,C0001,Electronics,NoiseCancel Headphones,182.17,2,364.34,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100147,2023-11-21,November,47,C0006,Electronics,TV Pro,1399.86,1,1399.86,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
101153,2023-11-30,November,48,C0004,Electronics,NoiseCancel Headphones,316.19,1,316.19,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100168,2023-11-22,November,47,C0021,Accessories,USB-C Cable,7.78,1,7.78,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
101185,2023-11-25,November,47,C0033,Electronics,Smartphone Z,948.32,1,948.32,Paid,False,,,,,,,False,5,2023-12-19,NordLock Pro won't unlock | NordLock Pro pairing issue | Return request | Refund for my purchase,True,0.024291497975708502,🟢 Green,Returns,-0.75,2.0,Negative,-0.9,Account,Locked out of account,High
100902,2023-12-10,December,49,C0004,Electronics,Smartphone Z,1084.69,1,1084.69,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100599,2023-12-04,December,49,C0001,Electronics,NoiseCancel Headphones,308.58,1,308.58,Paid,False,R000028,100599.0,2023-12-17,308.58,Processed,True,True,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101055,2023-12-13,December,50,C0002,Smart Home,NordLock Pro,246.13,1,246.13,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.08076923076923077,🟡 Amber,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
101011,2023-12-12,December,50,C0002,Electronics,TV Pro,1098.61,1,1098.61,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.024291497975708502,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100557,2023-12-03,December,48,C0003,Electronics,NoiseCancel Headphones,186.46,1,186.46,Paid,False,R000029,100557.0,2023-12-13,186.46,Processed,True,True,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100687,2023-12-05,December,49,C0006,Accessories,Laptop Sleeve,33.29,2,66.58,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.017937219730941704,🟢 Green,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
100302,2023-11-26,November,47,C0057,Smart Home,NordCam Mini,96.99,1,96.99,Failed,False,,,,,,,False,5,2023-12-21,Refund for my purchase | Product defective | Battery dies in 2 days | Locked out of my home | Where is my order?,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.64,1.0,Negative,-0.7,Returns,Product not working,Medium
100400,2023-11-29,November,48,C0003,Accessories,Laptop Sleeve,36.68,2,73.36,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100664,2023-12-05,December,49,C0012,Accessories,Charger,47.42,1,47.42,Paid,False,,,,,,,False,1,2023-11-29,Not working as expected,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Product not working,High
100817,2023-12-08,December,49,C0002,Accessories,Phone Case,16.73,2,33.46,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100652,2023-12-05,December,49,C0011,Electronics,Tablet A,314.93,1,314.93,Paid,False,,,,,,,False,1,2023-12-13,Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100163,2023-11-22,November,47,C0004,Accessories,Screen Protector,10.08,2,20.16,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100469,2023-11-30,November,48,C0001,Electronics,NoiseCancel Headphones,260.09,1,260.09,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100762,2023-12-07,December,49,C0009,Electronics,NoiseCancel Headphones,225.04,1,225.04,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
